order_id,order_date,ship_date,customer_id,product_id,sales,quantity,profit,discount
CA-2023-155600,2023-12-04,2023-12-07,RO-19780,OFF-AR-10003752,36.96,4,12.012,0.2
CA-2024-162565,2024-12-11,2024-12-11,RR-19315,OFF-PA-10001937,10.368,2,3.6288,0.2
CA-2024-162565,2024-12-11,2024-12-11,RR-19315,FUR-FU-10004306,77.72,1,-66.062,0.6
CA-2024-162565,2024-12-11,2024-12-11,RR-19315,FUR-CH-10003973,520.464,2,-14.8704,0.3
CA-2025-127642,2025-05-21,2025-05-23,CP-12340,OFF-PA-10000565,111.96,2,54.8604,0.0
US-2024-163195,2024-02-17,2024-02-21,LL-16840,TEC-PH-10003875,29.16,3,8.4564,0.0
CA-2024-111332,2024-05-20,2024-05-22,NC-18340,OFF-AR-10001953,131.94,3,35.6238,0.0
CA-2024-111332,2024-05-20,2024-05-22,NC-18340,OFF-AR-10001374,25.92,4,8.2944,0.0
CA-2024-111332,2024-05-20,2024-05-22,NC-18340,OFF-ST-10003816,704.76,4,162.0948,0.0
CA-2024-111332,2024-05-20,2024-05-22,NC-18340,OFF-FA-10001843,7.41,3,3.4827,0.0
CA-2024-111332,2024-05-20,2024-05-22,NC-18340,OFF-AR-10000657,21.5,10,7.095,0.0
CA-2024-117044,2024-09-11,2024-09-13,HA-14920,OFF-FA-10000936,10.528,4,3.29,0.2
CA-2024-117044,2024-09-11,2024-09-13,HA-14920,OFF-PA-10003657,20.544,6,6.42,0.2
US-2025-165078,2025-11-05,2025-11-10,MA-17995,OFF-BI-10001989,104.9,5,50.352,0.0
US-2025-165078,2025-11-05,2025-11-10,MA-17995,OFF-AR-10002987,39.68,2,16.2688,0.0
US-2025-165078,2025-11-05,2025-11-10,MA-17995,OFF-LA-10000414,51.75,5,24.84,0.0
US-2024-169320,2024-07-23,2024-07-25,LH-16900,OFF-AR-10003602,11.68,2,5.4896,0.0
US-2024-169320,2024-07-23,2024-07-25,LH-16900,TEC-AC-10002550,159.75,5,11.1825,0.0
CA-2025-158575,2025-11-18,2025-11-24,SB-20290,OFF-AP-10002998,103.968,6,16.8948,0.2
CA-2022-166954,2022-04-25,2022-04-30,BT-11305,FUR-FU-10003708,303.25,5,63.6825,0.0
CA-2022-166954,2022-04-25,2022-04-30,BT-11305,OFF-AP-10001391,270.72,3,78.5088,0.0
CA-2022-166954,2022-04-25,2022-04-30,BT-11305,FUR-CH-10003973,1487.04,5,148.704,0.2
CA-2023-140830,2023-11-30,2023-12-02,PS-18970,OFF-EN-10000461,17.48,2,8.2156,0.0
CA-2023-140830,2023-11-30,2023-12-02,PS-18970,OFF-EN-10002831,71.88,2,32.346,0.0
CA-2023-152891,2023-10-25,2023-10-30,TB-21625,OFF-AR-10004648,60.45,3,16.3215,0.0
CA-2023-152891,2023-10-25,2023-10-30,TB-21625,FUR-TA-10001857,253.176,3,-31.647,0.2
US-2023-122784,2023-07-20,2023-07-27,RA-19915,OFF-BI-10000546,2.88,5,-4.464,0.8
US-2023-122784,2023-07-20,2023-07-27,RA-19915,FUR-BO-10004690,384.944,4,-126.4816,0.3
US-2023-122784,2023-07-20,2023-07-27,RA-19915,TEC-PH-10001557,153.584,2,13.4386,0.2
US-2023-122784,2023-07-20,2023-07-27,RA-19915,FUR-BO-10002545,913.43,5,-52.196,0.3
CA-2025-156811,2025-10-27,2025-11-02,BP-11095,OFF-AP-10001366,43.92,4,11.8584,0.0
CA-2025-156811,2025-10-27,2025-11-02,BP-11095,OFF-BI-10001628,25.032,3,7.8225,0.2
CA-2024-111556,2024-11-20,2024-11-22,CD-11920,OFF-PA-10003651,46.76,7,22.4448,0.0
CA-2024-111556,2024-11-20,2024-11-22,CD-11920,FUR-BO-10003159,183.968,2,-25.2956,0.2
CA-2024-111556,2024-11-20,2024-11-22,CD-11920,TEC-PH-10001459,1259.97,3,327.5922,0.0
CA-2024-111556,2024-11-20,2024-11-22,CD-11920,OFF-AR-10004602,68.97,3,19.3116,0.0
CA-2025-108868,2025-09-08,2025-09-12,KB-16585,OFF-AR-10001953,70.368,2,6.1572,0.2
CA-2025-108868,2025-09-08,2025-09-12,KB-16585,TEC-PH-10000923,59.96,5,21.7355,0.2
CA-2022-142965,2022-07-20,2022-07-20,SW-20245,OFF-ST-10002583,25.984,1,-5.1968,0.2
CA-2022-142965,2022-07-20,2022-07-20,SW-20245,OFF-BI-10000977,27.36,3,-21.888,0.7
CA-2025-148740,2025-11-15,2025-11-19,AH-10690,TEC-PH-10002549,361.376,2,27.1032,0.2
US-2022-138758,2022-07-07,2022-07-11,JL-15835,FUR-CH-10002880,172.186,2,-46.7362,0.3
US-2022-138758,2022-07-07,2022-07-11,JL-15835,FUR-FU-10003039,69.008,2,12.0764,0.2
CA-2025-131737,2025-03-17,2025-03-17,GZ-14470,OFF-EN-10003055,199.9,5,89.955,0.0
CA-2025-131737,2025-03-17,2025-03-17,GZ-14470,OFF-AP-10002945,901.95,3,297.6435,0.0
CA-2025-131737,2025-03-17,2025-03-17,GZ-14470,FUR-FU-10004306,971.5,5,252.59,0.0
CA-2025-114538,2025-12-26,2025-12-27,RC-19825,OFF-AR-10002445,11.328,2,2.5488,0.2
CA-2022-127936,2022-09-02,2022-09-04,CL-12565,OFF-AR-10002445,21.24,3,8.0712,0.0
CA-2023-164336,2023-07-05,2023-07-10,MW-18220,TEC-AC-10002345,34.8,3,2.175,0.2
CA-2023-164336,2023-07-05,2023-07-10,MW-18220,OFF-ST-10001558,38.976,3,-2.436,0.2
CA-2025-100041,2025-11-20,2025-11-25,BF-10975,OFF-PA-10001622,9.08,2,4.086,0.0
CA-2025-100041,2025-11-20,2025-11-25,BF-10975,OFF-PA-10000418,314.55,3,150.984,0.0
CA-2025-100041,2025-11-20,2025-11-25,BF-10975,OFF-BI-10000343,4.91,1,2.3077,0.0
US-2022-154879,2022-05-06,2022-05-11,SN-20710,OFF-LA-10004425,5.78,2,2.7166,0.0
US-2022-154879,2022-05-06,2022-05-11,SN-20710,OFF-AR-10001897,107.94,6,30.2232,0.0
CA-2022-130624,2022-06-21,2022-06-24,TB-21280,OFF-PA-10003883,19.65,3,9.039,0.0
CA-2022-130624,2022-06-21,2022-06-24,TB-21280,TEC-PH-10003963,617.97,3,160.6722,0.0
CA-2022-130624,2022-06-21,2022-06-24,TB-21280,OFF-AP-10001303,59.7,3,26.865,0.0
CA-2024-132339,2024-08-19,2024-08-23,JB-15400,OFF-BI-10003925,387.99,1,182.3553,0.0
CA-2022-153983,2022-11-29,2022-12-06,AH-10210,TEC-PH-10004586,575.92,2,71.99,0.2
CA-2022-153983,2022-11-29,2022-12-06,AH-10210,OFF-FA-10003495,30.4,5,15.2,0.0
CA-2024-112900,2024-04-09,2024-04-12,KL-16645,OFF-BI-10002867,478.24,8,219.9904,0.0
CA-2022-160157,2022-12-20,2022-12-27,MH-17455,FUR-FU-10003773,190.848,3,-21.4704,0.2
CA-2022-139633,2022-12-17,2022-12-24,EC-14050,OFF-BI-10002954,5.484,4,-4.0216,0.7
CA-2023-163090,2023-11-17,2023-11-21,GH-14665,OFF-SU-10002537,40.92,5,3.069,0.2
CA-2022-117016,2022-03-04,2022-03-09,SC-20095,OFF-AR-10001374,15.552,3,2.3328,0.2
CA-2024-159464,2024-05-18,2024-05-19,TB-21355,OFF-AP-10001492,17.24,2,4.4824,0.0
CA-2024-159464,2024-05-18,2024-05-19,TB-21355,FUR-BO-10003546,302.94,3,75.735,0.0
CA-2024-159464,2024-05-18,2024-05-19,TB-21355,TEC-PH-10002185,34.75,5,15.6375,0.0
CA-2024-159464,2024-05-18,2024-05-19,TB-21355,OFF-BI-10000315,113.94,6,54.6912,0.0
CA-2024-159464,2024-05-18,2024-05-19,TB-21355,TEC-PH-10002350,55.98,2,15.6744,0.0
US-2024-103226,2024-09-22,2024-09-28,DW-13195,OFF-PA-10002666,27.18,3,12.231,0.0
CA-2024-119452,2024-03-21,2024-03-27,CL-12565,FUR-CH-10004495,1805.88,6,523.7052,0.0
CA-2024-147725,2024-09-14,2024-09-14,LT-17110,OFF-AR-10001725,70.95,3,18.447,0.0
CA-2025-168893,2025-11-03,2025-11-08,AP-10915,OFF-FA-10002280,20.0,4,9.6,0.0
CA-2025-168893,2025-11-03,2025-11-08,AP-10915,OFF-AR-10001770,7.98,3,2.0748,0.0
CA-2025-168893,2025-11-03,2025-11-08,AP-10915,FUR-FU-10002885,24.1,5,9.158,0.0
CA-2025-168893,2025-11-03,2025-11-08,AP-10915,OFF-AR-10003772,8.75,1,2.625,0.0
CA-2025-168893,2025-11-03,2025-11-08,AP-10915,FUR-TA-10003392,842.94,3,160.1586,0.0
CA-2025-163398,2025-05-03,2025-05-08,CB-12415,OFF-BI-10000014,2.182,1,-3.6003,0.8
CA-2025-163398,2025-05-03,2025-05-08,CB-12415,OFF-AR-10003217,27.384,7,2.7384,0.2
CA-2025-163398,2025-05-03,2025-05-08,CB-12415,OFF-AP-10002403,26.406,3,-71.2962,0.8
CA-2025-162726,2025-12-27,2024-01-02,MT-17815,OFF-PA-10001972,10.368,2,3.6288,0.2
CA-2025-162726,2025-12-27,2024-01-02,MT-17815,OFF-PA-10004041,23.68,4,7.4,0.2
US-2025-111290,2025-07-22,2025-07-26,DK-13375,TEC-AC-10004975,109.95,1,36.2835,0.0
US-2025-111290,2025-07-22,2025-07-26,DK-13375,OFF-ST-10001932,965.85,5,135.219,0.0
US-2025-111290,2025-07-22,2025-07-26,DK-13375,OFF-AR-10001761,29.2,5,10.512,0.0
US-2025-111290,2025-07-22,2025-07-26,DK-13375,OFF-PA-10002262,32.4,5,15.552,0.0
US-2022-147704,2022-11-16,2022-11-21,SR-20740,OFF-EN-10004483,78.35,5,36.8245,0.0
US-2022-147704,2022-11-16,2022-11-21,SR-20740,OFF-PA-10003270,31.68,6,14.256,0.0
US-2022-147704,2022-11-16,2022-11-21,SR-20740,OFF-BI-10001634,29.12,4,14.2688,0.0
US-2022-147704,2022-11-16,2022-11-21,SR-20740,OFF-ST-10000675,169.45,5,42.3625,0.0
CA-2023-121965,2023-06-19,2023-06-23,LH-17155,FUR-FU-10000732,12.56,2,4.0192,0.0
CA-2023-121965,2023-06-19,2023-06-23,LH-17155,OFF-PA-10004355,6.48,1,3.1104,0.0
CA-2023-121965,2023-06-19,2023-06-23,LH-17155,OFF-EN-10000056,186.69,3,87.7443,0.0
CA-2025-147137,2025-07-04,2025-07-06,AA-10645,FUR-FU-10000221,25.4,5,8.636,0.0
CA-2025-147137,2025-07-04,2025-07-06,AA-10645,OFF-EN-10003567,43.96,2,20.6612,0.0
CA-2025-147137,2025-07-04,2025-07-06,AA-10645,FUR-BO-10001811,1279.165,5,225.735,0.15
CA-2025-147137,2025-07-04,2025-07-06,AA-10645,OFF-ST-10002486,27.92,4,0.5584,0.0
US-2023-146745,2023-09-03,2023-09-08,AS-10630,FUR-CH-10002372,129.568,2,-12.9568,0.2
US-2023-146745,2023-09-03,2023-09-08,AS-10630,OFF-BI-10003274,6.368,2,2.1492,0.2
CA-2024-115175,2024-08-07,2024-08-12,MC-17575,OFF-PA-10001878,244.55,5,114.9385,0.0
CA-2024-105851,2024-03-13,2024-03-20,SE-20110,OFF-SU-10002881,1332.496,2,-299.8116,0.2
US-2024-125717,2024-09-28,2024-10-01,DS-13030,FUR-FU-10001979,32.776,1,3.2776,0.2
US-2024-125717,2024-09-28,2024-10-01,DS-13030,OFF-ST-10001522,147.184,2,-29.4368,0.2
US-2024-125717,2024-09-28,2024-10-01,DS-13030,TEC-AC-10003657,54.384,2,1.3596,0.2
US-2024-125717,2024-09-28,2024-10-01,DS-13030,OFF-BI-10001718,76.776,4,-58.8616,0.7
US-2024-125717,2024-09-28,2024-10-01,DS-13030,OFF-PA-10003022,14.352,3,5.2026,0.2
US-2024-125717,2024-09-28,2024-10-01,DS-13030,OFF-AP-10000891,209.792,2,26.224,0.2
CA-2023-163895,2023-08-07,2023-08-11,NS-18640,OFF-BI-10004970,3.304,1,1.1151,0.2
CA-2024-168641,2024-11-24,2024-12-01,KA-16525,OFF-AR-10003759,16.38,9,7.371,0.0
CA-2024-168641,2024-11-24,2024-12-01,KA-16525,OFF-EN-10003001,167.96,2,78.9412,0.0
CA-2024-168641,2024-11-24,2024-12-01,KA-16525,FUR-BO-10000780,321.568,2,-16.0784,0.2
CA-2024-168641,2024-11-24,2024-12-01,KA-16525,OFF-PA-10001972,12.96,2,6.2208,0.0
CA-2024-156895,2024-05-08,2024-05-12,DJ-13510,FUR-CH-10003535,128.058,3,-23.7822,0.3
CA-2024-121300,2024-09-29,2024-09-29,MG-17680,FUR-CH-10003774,63.686,1,-15.4666,0.3
CA-2024-121300,2024-09-29,2024-09-29,MG-17680,TEC-AC-10004571,239.976,3,65.9934,0.2
CA-2024-121300,2024-09-29,2024-09-29,MG-17680,FUR-TA-10004442,344.22,2,-189.321,0.4
CA-2024-121300,2024-09-29,2024-09-29,MG-17680,OFF-PA-10002787,15.552,3,5.4432,0.2
CA-2024-121300,2024-09-29,2024-09-29,MG-17680,FUR-FU-10004586,21.248,4,7.4368,0.2
CA-2024-121300,2024-09-29,2024-09-29,MG-17680,OFF-PA-10002606,8.448,2,2.64,0.2
CA-2024-130211,2024-10-22,2024-10-22,BD-11620,OFF-ST-10000129,333.09,3,23.3163,0.0
CA-2024-130211,2024-10-22,2024-10-22,BD-11620,FUR-TA-10003748,248.98,2,54.7756,0.0
CA-2022-147235,2022-03-24,2022-03-28,CD-11920,OFF-PA-10004948,24.9,5,11.703,0.0
CA-2025-109365,2025-11-03,2025-11-08,XP-21865,OFF-FA-10001561,15.26,7,5.0358,0.0
CA-2025-109365,2025-11-03,2025-11-08,XP-21865,OFF-AP-10002998,43.32,2,14.2956,0.0
CA-2025-109365,2025-11-03,2025-11-08,XP-21865,OFF-BI-10003981,43.584,12,15.7992,0.2
CA-2025-109365,2025-11-03,2025-11-08,XP-21865,OFF-PA-10001725,116.28,3,56.9772,0.0
CA-2025-109365,2025-11-03,2025-11-08,XP-21865,OFF-BI-10002071,9.296,2,3.0212,0.2
CA-2025-109365,2025-11-03,2025-11-08,XP-21865,OFF-PA-10000477,19.44,3,9.3312,0.0
CA-2025-109365,2025-11-03,2025-11-08,XP-21865,OFF-PA-10004359,314.55,3,150.984,0.0
CA-2023-162621,2023-09-05,2023-09-11,CA-12055,OFF-BI-10000962,16.27,5,-25.2185,0.8
CA-2023-162621,2023-09-05,2023-09-11,CA-12055,OFF-SU-10003567,69.12,9,-14.688,0.2
CA-2023-162621,2023-09-05,2023-09-11,CA-12055,OFF-BI-10003708,4.47,3,-7.8225,0.8
CA-2024-105921,2024-08-14,2024-08-21,JM-15250,FUR-TA-10001095,418.296,3,5.2287,0.2
CA-2022-150798,2022-12-01,2022-12-03,JK-15730,TEC-CO-10001571,659.988,2,109.998,0.4
CA-2022-150798,2022-12-01,2022-12-03,JK-15730,FUR-FU-10000221,8.128,2,1.4224,0.2
CA-2022-150798,2022-12-01,2022-12-03,JK-15730,OFF-PA-10001972,36.288,7,12.7008,0.2
CA-2022-150798,2022-12-01,2022-12-03,JK-15730,FUR-CH-10000015,909.72,6,-51.984,0.3
CA-2024-112753,2024-06-18,2024-06-23,CC-12670,FUR-BO-10004015,917.9235,9,75.5937,0.15
CA-2024-112753,2024-06-18,2024-06-23,CC-12670,OFF-PA-10002036,38.88,6,19.0512,0.0
CA-2024-155075,2024-12-02,2024-12-09,GW-14605,OFF-BI-10003650,631.176,4,-462.8624,0.7
CA-2022-103401,2022-11-21,2022-11-26,GR-14560,OFF-PA-10003309,12.96,2,6.2208,0.0
CA-2025-124814,2025-04-10,2025-04-16,FM-14215,OFF-PA-10002787,12.96,2,6.2208,0.0
CA-2025-124814,2025-04-10,2025-04-16,FM-14215,OFF-BI-10000174,23.2,5,8.12,0.2
CA-2022-116757,2022-06-30,2022-07-04,MS-17980,OFF-PA-10002005,25.92,5,9.072,0.2
CA-2022-116757,2022-06-30,2022-07-04,MS-17980,OFF-FA-10002815,21.312,6,7.1928,0.2
US-2022-138247,2022-12-24,2022-12-29,BF-11170,TEC-PH-10000213,173.656,7,17.3656,0.2
US-2022-138247,2022-12-24,2022-12-29,BF-11170,OFF-AP-10000828,361.96,2,101.3488,0.0
US-2022-138247,2022-12-24,2022-12-29,BF-11170,TEC-AC-10004708,62.85,3,13.1985,0.0
US-2022-138247,2022-12-24,2022-12-29,BF-11170,TEC-PH-10001530,818.376,3,51.1485,0.2
US-2022-138247,2022-12-24,2022-12-29,BF-11170,OFF-ST-10002301,20.34,1,0.2034,0.0
US-2022-138247,2022-12-24,2022-12-29,BF-11170,FUR-FU-10002554,23.99,1,5.5177,0.0
CA-2024-167003,2024-05-23,2024-05-29,VS-21820,FUR-TA-10001520,171.288,3,-6.4233,0.2
CA-2025-119935,2025-11-10,2025-11-14,KM-16225,FUR-FU-10001085,37.3,2,17.158,0.0
CA-2025-119935,2025-11-10,2025-11-14,KM-16225,OFF-BI-10001597,81.96,2,39.3408,0.0
CA-2025-118969,2025-10-02,2025-10-03,LP-17095,OFF-BI-10002429,54.792,6,-40.1808,0.7
CA-2025-145240,2025-09-06,2025-09-08,BG-11740,OFF-ST-10001590,10.784,1,0.8088,0.2
CA-2025-120873,2025-10-27,2025-11-01,BW-11200,FUR-CH-10000847,290.98,1,75.6548,0.0
US-2024-111920,2024-10-22,2024-10-26,PS-18970,OFF-AR-10003179,36.44,4,12.0252,0.0
US-2025-128678,2025-09-15,2025-09-20,RB-19570,OFF-PA-10000807,21.4,5,10.058,0.0
US-2025-128678,2025-09-15,2025-09-20,RB-19570,OFF-BI-10002103,48.664,7,15.8158,0.2
CA-2025-101385,2025-09-25,2025-10-01,JW-16075,OFF-AR-10004441,16.56,4,6.9552,0.0
CA-2024-107167,2024-06-10,2024-06-14,ND-18460,OFF-ST-10003805,1347.52,8,84.22,0.2
CA-2022-109491,2022-02-20,2022-02-26,LC-16930,TEC-AC-10001284,62.31,3,22.4316,0.0
CA-2022-109491,2022-02-20,2022-02-26,LC-16930,FUR-FU-10000221,20.32,4,6.9088,0.0
CA-2024-105445,2024-02-20,2024-02-25,BP-11095,OFF-FA-10001229,9.432,3,3.0654,0.2
CA-2022-107454,2022-11-02,2022-11-06,RD-19720,OFF-LA-10001569,34.86,7,16.0356,0.0
CA-2022-107454,2022-11-02,2022-11-06,RD-19720,FUR-FU-10004018,89.34,6,24.1218,0.0
US-2024-105046,2024-07-17,2024-07-23,BE-11335,TEC-PH-10004536,269.98,2,67.495,0.0
US-2024-105046,2024-07-17,2024-07-23,BE-11335,OFF-PA-10004353,99.9,5,47.952,0.0
US-2024-105046,2024-07-17,2024-07-23,BE-11335,FUR-FU-10004848,39.08,4,14.4596,0.0
CA-2024-152856,2024-09-08,2024-09-10,RS-19765,TEC-AC-10004864,116.832,4,33.5892,0.2
CA-2025-134691,2025-11-14,2025-11-18,KC-16540,OFF-BI-10002393,2.296,2,-3.9032,0.8
CA-2025-118759,2025-11-14,2025-11-17,MB-17305,FUR-CH-10002335,408.006,2,72.5344,0.1
CA-2025-118759,2025-11-14,2025-11-17,MB-17305,OFF-ST-10001590,40.44,3,10.5144,0.0
CA-2022-140403,2022-10-10,2022-10-10,TN-21040,FUR-CH-10002774,122.352,3,13.7646,0.2
CA-2022-140403,2022-10-10,2022-10-10,TN-21040,OFF-EN-10001219,15.28,2,7.4872,0.0
CA-2023-163104,2023-03-19,2023-03-26,MC-18130,OFF-PA-10001947,11.96,2,5.8604,0.0
CA-2024-138464,2024-07-08,2024-07-12,VF-21715,FUR-FU-10003142,15.84,3,4.9104,0.0
CA-2024-138464,2024-07-08,2024-07-12,VF-21715,OFF-BI-10001543,86.376,3,30.2316,0.2
CA-2024-138464,2024-07-08,2024-07-12,VF-21715,OFF-AR-10003560,18.24,3,6.2025,0.0
CA-2024-138464,2024-07-08,2024-07-12,VF-21715,OFF-AR-10004757,13.12,4,4.3296,0.0
CA-2023-104129,2023-02-27,2023-03-02,ES-14080,TEC-PH-10003800,105.98,2,1.0598,0.0
CA-2023-104129,2023-02-27,2023-03-02,ES-14080,FUR-TA-10004152,493.92,7,-28.224,0.3
US-2024-132206,2024-06-16,2024-06-21,MK-17905,OFF-BI-10000756,5.936,7,-8.904,0.8
CA-2024-113474,2024-03-30,2024-03-31,TM-21490,OFF-EN-10004206,325.86,2,149.8956,0.0
CA-2023-126557,2023-07-12,2023-07-17,RL-19615,FUR-CH-10004477,383.607,9,-5.4801,0.3
CA-2023-126557,2023-07-12,2023-07-17,RL-19615,TEC-PH-10003505,148.48,2,16.704,0.2
CA-2023-126557,2023-07-12,2023-07-17,RL-19615,TEC-PH-10000526,537.544,7,53.7544,0.2
CA-2023-126557,2023-07-12,2023-07-17,RL-19615,OFF-BI-10003314,1.928,2,-2.9884,0.8
CA-2023-126557,2023-07-12,2023-07-17,RL-19615,OFF-AR-10003190,6.912,3,0.6912,0.2
CA-2023-126557,2023-07-12,2023-07-17,RL-19615,FUR-FU-10001861,7.76,1,-2.134,0.6
CA-2023-126557,2023-07-12,2023-07-17,RL-19615,TEC-PH-10003963,659.168,4,49.4376,0.2
US-2024-107636,2024-04-30,2024-05-02,NM-18520,OFF-LA-10003388,5.76,2,2.8224,0.0
US-2022-165862,2022-07-13,2022-07-17,GK-14620,FUR-TA-10002855,351.216,3,4.3902,0.2
US-2022-106334,2022-12-27,2023-01-02,JF-15490,FUR-CH-10004886,230.28,3,23.028,0.2
US-2022-106334,2022-12-27,2023-01-02,JF-15490,OFF-PA-10003657,12.84,3,5.778,0.0
CA-2025-101448,2025-02-27,2025-03-01,EB-13930,OFF-BI-10004738,56.82,3,28.41,0.0
CA-2023-130218,2023-03-23,2023-03-26,SG-20470,OFF-FA-10003112,31.56,4,14.202,0.0
CA-2023-130218,2023-03-23,2023-03-26,SG-20470,OFF-ST-10002486,27.92,4,0.5584,0.0
US-2024-117331,2024-10-21,2024-10-28,ND-18370,OFF-BI-10003984,8.559,1,-6.5619,0.7
CA-2022-127383,2022-12-31,2023-01-05,CM-11815,OFF-EN-10004773,49.568,2,17.9684,0.2
CA-2022-110219,2022-05-05,2022-05-08,EB-13870,FUR-CH-10001146,127.869,3,-9.1335,0.3
CA-2023-118871,2023-12-04,2023-12-09,HM-14860,OFF-EN-10003296,271.44,3,122.148,0.0
CA-2023-118871,2023-12-04,2023-12-09,HM-14860,TEC-PH-10000193,110.352,3,8.2764,0.2
CA-2023-118871,2023-12-04,2023-12-09,HM-14860,FUR-FU-10002111,36.4,5,13.832,0.0
CA-2024-129490,2024-09-26,2024-09-30,SJ-20125,FUR-CH-10003298,419.136,4,-57.6312,0.2
CA-2022-101175,2022-12-09,2022-12-14,DM-12955,OFF-ST-10004950,100.704,6,-1.2588,0.2
US-2024-149510,2024-12-03,2024-12-10,MC-17575,OFF-AP-10002350,45.216,3,4.5216,0.2
US-2024-149510,2024-12-03,2024-12-10,MC-17575,OFF-BI-10004233,28.782,6,-21.1068,0.7
US-2024-149510,2024-12-03,2024-12-10,MC-17575,OFF-PA-10001892,24.448,4,8.8624,0.2
CA-2023-111990,2023-11-08,2023-11-13,DB-13660,OFF-BI-10003291,10.476,6,-17.2854,0.8
CA-2022-169460,2022-04-19,2022-04-21,NF-18595,FUR-FU-10004017,76.14,3,26.649,0.0
US-2023-152128,2023-05-25,2023-05-27,NM-18445,OFF-AR-10002445,21.24,3,8.0712,0.0
US-2023-152128,2023-05-25,2023-05-27,NM-18445,OFF-BI-10001718,127.96,2,60.1412,0.0
CA-2024-126662,2024-07-17,2024-07-21,AB-10255,TEC-CO-10004202,479.984,2,89.997,0.2
CA-2025-139395,2025-12-12,2025-12-18,MG-17650,TEC-PH-10002103,657.93,7,184.2204,0.0
CA-2025-139395,2025-12-12,2025-12-18,MG-17650,FUR-FU-10003724,33.48,4,8.7048,0.0
CA-2025-139395,2025-12-12,2025-12-18,MG-17650,OFF-AR-10003732,13.9,5,3.614,0.0
CA-2025-139395,2025-12-12,2025-12-18,MG-17650,OFF-ST-10000885,26.86,2,6.715,0.0
US-2022-121734,2022-04-11,2022-04-16,SE-20110,OFF-BI-10004817,9.584,1,3.3544,0.2
CA-2023-110947,2023-06-09,2023-06-15,AG-10765,OFF-BI-10001670,113.1,3,56.55,0.0
US-2022-150126,2022-07-27,2022-08-02,AS-10045,OFF-PA-10002709,65.78,11,32.2322,0.0
CA-2023-164427,2023-07-31,2023-08-06,AR-10405,TEC-AC-10004469,239.7,6,105.468,0.0
CA-2025-120250,2025-09-19,2025-09-22,AP-10720,FUR-FU-10003424,25.632,3,3.8448,0.2
CA-2025-121993,2025-06-10,2025-06-12,JB-16000,OFF-LA-10003720,23.616,8,7.9704,0.2
US-2025-100405,2025-08-26,2025-08-28,TS-21430,OFF-AR-10000390,8.26,2,3.7996,0.0
US-2024-163790,2024-11-02,2024-11-04,NL-18310,OFF-EN-10001335,76.58,7,38.29,0.0
US-2024-163790,2024-11-02,2024-11-04,NL-18310,OFF-AR-10003469,8.8,5,4.224,0.0
US-2024-163790,2024-11-02,2024-11-04,NL-18310,OFF-BI-10003718,590.352,6,206.6232,0.2
US-2024-163790,2024-11-02,2024-11-04,NL-18310,OFF-FA-10004838,5.58,3,0.1674,0.0
US-2024-163790,2024-11-02,2024-11-04,NL-18310,FUR-FU-10002508,25.02,3,10.5084,0.0
US-2024-163790,2024-11-02,2024-11-04,NL-18310,OFF-ST-10001511,452.55,7,22.6275,0.0
CA-2025-129868,2025-12-26,2025-12-31,MC-18130,OFF-SU-10000952,17.76,2,4.9728,0.0
CA-2025-129868,2025-12-26,2025-12-31,MC-18130,TEC-PH-10002275,302.384,2,30.2384,0.2
CA-2025-129868,2025-12-26,2025-12-31,MC-18130,FUR-CH-10003535,146.352,3,-5.4882,0.2
CA-2025-129868,2025-12-26,2025-12-31,MC-18130,OFF-AP-10004052,7.9,2,2.054,0.0
CA-2025-129868,2025-12-26,2025-12-31,MC-18130,FUR-TA-10003473,902.712,3,33.8517,0.2
CA-2025-129868,2025-12-26,2025-12-31,MC-18130,OFF-AR-10001897,53.97,3,15.1116,0.0
CA-2025-140564,2025-12-05,2025-12-10,TC-21475,OFF-AR-10000034,33.92,8,13.2288,0.0
US-2024-169502,2024-08-28,2024-09-01,MG-17650,OFF-SU-10004115,21.81,3,5.8887,0.0
US-2024-169502,2024-08-28,2024-09-01,MG-17650,OFF-AP-10001947,91.6,5,26.564,0.0
CA-2023-146948,2023-07-16,2023-07-20,MG-17890,FUR-CH-10004853,150.98,1,43.7842,0.0
CA-2023-146948,2023-07-16,2023-07-20,MG-17890,OFF-EN-10000483,137.25,9,63.135,0.0
CA-2023-146948,2023-07-16,2023-07-20,MG-17890,OFF-FA-10001332,11.52,4,5.4144,0.0
US-2023-113327,2023-05-26,2023-05-29,BF-11170,OFF-PA-10003790,18.272,1,5.9384,0.2
US-2023-113327,2023-05-26,2023-05-29,BF-11170,OFF-PA-10003134,153.728,4,53.8048,0.2
US-2023-113327,2023-05-26,2023-05-29,BF-11170,OFF-EN-10004459,12.224,2,4.4312,0.2
US-2023-113327,2023-05-26,2023-05-29,BF-11170,TEC-AC-10003628,167.944,7,50.3832,0.2
CA-2023-135020,2023-05-28,2023-06-02,MS-17770,TEC-PH-10004093,45.99,1,13.3371,0.0
CA-2023-135020,2023-05-28,2023-06-02,MS-17770,OFF-ST-10001490,535.41,3,160.623,0.0
CA-2023-135020,2023-05-28,2023-06-02,MS-17770,OFF-BI-10000605,6.096,2,2.0574,0.2
CA-2023-135020,2023-05-28,2023-06-02,MS-17770,OFF-PA-10004255,45.36,7,21.7728,0.0
US-2024-141852,2024-11-09,2024-11-14,JE-15745,FUR-FU-10000023,47.12,8,20.7328,0.0
